method,case_id,category,archive_name,member_name,context,tags,input_bytes,expected_status,expected_ok,expected_classified,expected_bytes_preserved,actual_ok,actual_classified,actual_bytes_preserved,filter_decision,extraction_outcome,outside_write_clean,link_behavior,metadata_behavior,parse_ok,zipfile_contrast,external_security_not_tested,tarfile_data_filter_available,tarfile_tar_filter_available,tarfile_fully_trusted_filter_available,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
extractfile_no_write_demo,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.070047,295,extractfile_no_write (REAL): read 34 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.057395,295,extractfile_no_write (REAL): read 35 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.05467,295,extractfile_no_write (REAL): read 31 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.05933,295,extractfile_no_write (REAL): read 32 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.083158,295,extractfile_no_write (REAL): read 33 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.054886,295,extractfile_no_write (REAL): read 27 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,read_only,,,,False,,,,,,True,"parse_ok: expected True, got False",False,1.050927,272,"extractfile_no_write (REAL): extractfile() failed safely (KeyError) – no filesystem write, correct – parsing bytes != filesystem extraction"
extractfile_no_write_demo,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.050321,251,"extractfile_no_write (REAL): extractfile() returned None for character_device member – no filesystem write, correct behavior"
extractfile_no_write_demo,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.054477,295,extractfile_no_write (REAL): read 33 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.077388,295,extractfile_no_write (REAL): read 37 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.061297,295,extractfile_no_write (REAL): read 35 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.073381,295,extractfile_no_write (REAL): read 31 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.053906,295,extractfile_no_write (REAL): read 33 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.036282,295,extractfile_no_write (REAL): read 41 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T048,symlink_race_not_tested,example_note,example_note/race.txt,external_truth_not_tested,symlink_race_not_tested,21,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.071632,295,extractfile_no_write (REAL): read 32 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T049,real_cve_not_tested,example_project,example_project/cve.txt,external_truth_not_tested,real_cve_not_tested,23,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.069914,295,extractfile_no_write (REAL): read 34 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T050,external_truth_not_tested,test_widget,test_widget/external.txt,external_truth_not_tested,external_truth_not_tested,24,success,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.046911,295,extractfile_no_write (REAL): read 35 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T051,naive_negative,fictional_event,../../../etc/passwd,traversal_member,"naive_negative,traversal_path",19,error,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.058053,295,extractfile_no_write (REAL): read 30 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,True,True,True,True,True,,read_only,,,,True,,,,,,True,,False,1.075336,295,extractfile_no_write (REAL): read 29 bytes from archive member via tarfile.extractfile() – parsing bytes is different from filesystem extraction – no files written
extractfile_no_write_demo,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,True,True,True,True,True,,read_only,,,,False,,,,,,True,"parse_ok: expected True, got False",False,1.056655,272,"extractfile_no_write (REAL): extractfile() failed safely (KeyError) – no filesystem write, correct – parsing bytes != filesystem extraction"
zipfile_contrast_marker,T001,safe_regular_file,example_project,example_project/README.txt,safe_member,safe_regular_file,26,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,5.806505,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T002,safe_regular_file,test_widget,test_widget/nested/config.json,safe_member,safe_regular_file,30,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,5.299557,212,zipfile_contrast (REAL): extracted 3 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,4.431887,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.745784,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.713551,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,2.367519,213,zipfile_contrast (REAL): extracted 1 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,4.761605,213,zipfile_contrast (REAL): extracted 3 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,3.698664,213,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,3.693347,213,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,5.269821,212,zipfile_contrast (REAL): extracted 3 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,5.22627,213,zipfile_contrast (REAL): extracted 3 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,3.567604,213,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,2.310722,212,zipfile_contrast (REAL): extracted 1 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T014,unicode_filename,sample_bundle,sample_bundle/café.txt,unicode_path,unicode_filename,23,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.494173,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T015,unicode_filename,synthetic_report,synthetic_report/café.txt,unicode_path,unicode_filename,27,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.670472,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T016,unicode_filename,example_note,example_note/📦.txt,unicode_path,unicode_filename,21,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.683481,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T017,long_path,example_project,example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt,unicode_path,long_path,84,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,47.616885,213,zipfile_contrast (REAL): extracted 32 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T018,shell_metachar_filename,test_widget,test_widget/sp ace $HOME `id`.txt,safe_member,shell_metachar_filename,33,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.893781,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T019,control_character_filename,fictional_event,"fictional_event/bad
name.txt",safe_member,control_character_filename,28,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.44646,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T020,symlink_inside,toy_archive,toy_archive/link_inside,symlink_caveat,symlink_inside,23,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.428134,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T021,symlink_outside,demo_payload,demo_payload/evil_link,symlink_caveat,"symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.636326,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T022,symlink_follow_caveat,sample_bundle,sample_bundle/tricky.txt,symlink_caveat,symlink_follow_caveat,24,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.531247,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T023,hardlink_inside,synthetic_report,synthetic_report/hard_inside,hardlink_caveat,hardlink_inside,28,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.760849,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.658452,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.618019,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.625878,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.657283,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.56727,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.670336,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.539457,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.668212,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.680953,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.716809,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.714244,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.69948,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.694721,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.680969,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.623809,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,2.227701,213,zipfile_contrast (REAL): extracted 1 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.59341,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.713043,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.690096,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.567026,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.671454,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,2.239319,213,zipfile_contrast (REAL): extracted 1 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.692657,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.623004,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T048,symlink_race_not_tested,example_note,example_note/race.txt,external_truth_not_tested,symlink_race_not_tested,21,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.654075,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T049,real_cve_not_tested,example_project,example_project/cve.txt,external_truth_not_tested,real_cve_not_tested,23,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.634135,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T050,external_truth_not_tested,test_widget,test_widget/external.txt,external_truth_not_tested,external_truth_not_tested,24,success,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.520192,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T051,naive_negative,fictional_event,../../../etc/passwd,traversal_member,"naive_negative,traversal_path",19,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,3.365339,213,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,True,True,True,False,True,,,,,,True,True,,,,,True,"classified: expected True, got False",False,3.352835,213,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
zipfile_contrast_marker,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,True,True,True,True,True,,,,,,True,True,,,,,True,,False,3.55253,212,zipfile_contrast (REAL): extracted 2 files – zipfile and tarfile have different rules/warnings
external_security_not_tested_marker,T001,safe_regular_file,example_project,example_project/README.txt,safe_member,safe_regular_file,26,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.003909,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T002,safe_regular_file,test_widget,test_widget/nested/config.json,safe_member,safe_regular_file,30,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.002015,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001673,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001584,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001481,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001488,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001502,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00143,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001443,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001468,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001732,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001524,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001469,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T014,unicode_filename,sample_bundle,sample_bundle/café.txt,unicode_path,unicode_filename,23,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001491,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T015,unicode_filename,synthetic_report,synthetic_report/café.txt,unicode_path,unicode_filename,27,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001482,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T016,unicode_filename,example_note,example_note/📦.txt,unicode_path,unicode_filename,21,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.00147,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T017,long_path,example_project,example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt,unicode_path,long_path,84,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001448,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T018,shell_metachar_filename,test_widget,test_widget/sp ace $HOME `id`.txt,safe_member,shell_metachar_filename,33,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001473,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T019,control_character_filename,fictional_event,"fictional_event/bad
name.txt",safe_member,control_character_filename,28,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001461,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
external_security_not_tested_marker,T020,symlink_inside,toy_archive,toy_archive/link_inside,symlink_caveat,symlink_inside,23,success,True,True,True,True,True,True,,,True,,,,,True,,,,True,,False,0.001436,307,real malware detection / archive bombs / symlink races / OS sandboxing / package installer safety / production trust decisions INTENTIONALLY NOT TESTED – toy lab only
